Gene_ID	Symbol	Synonyms	Chromosome	Gene_Name	Source
253017	TECRL	GPSN2L|SRD5A2L2|DKFZp313D0829|DKFZp313B2333|TERL	4	trans-2,3-enoyl-CoA reductase like	HGNC_protein_coding
7007	TECTA	DFNA12|DFNA8|DFNB21	11	tectorin alpha	HGNC_protein_coding
6975	TECTB	-	10	tectorin beta	HGNC_protein_coding
283643	TEDC1	C14orf80	14	tubulin epsilon and delta complex 1	HGNC_protein_coding
80178	TEDC2	FLJ13909	16	tubulin epsilon and delta complex 2	HGNC_protein_coding
127670	TEDDM1	HE9|Epdd1|TMEM45C|EDDM9	1	transmembrane epididymal protein 1	HGNC_protein_coding
7008	TEF	KIAA1655	22	TEF transcription factor, PAR bZIP family member	HGNC_protein_coding
79736	TEFM	FLJ22729	17	transcription elongation factor, mitochondrial	HGNC_protein_coding
7010	TEK	TIE2|TIE-2|VMCM1|CD202b	9	TEK receptor tyrosine kinase	HGNC_protein_coding
83659	TEKT1	-	17	tektin 1	HGNC_protein_coding
27285	TEKT2	TEKTB1	1	tektin 2	HGNC_protein_coding
64518	TEKT3	FLJ32828	17	tektin 3	HGNC_protein_coding
150483	TEKT4	MGC27019	2	tektin 4	HGNC_protein_coding
146279	TEKT5	FLJ32871|CT149	16	tektin 5	HGNC_protein_coding
9894	TELO2	KIAA0683|hCLK2|TEL2	16	telomere maintenance 2	HGNC_protein_coding
100134934	TEN1	FLJ39785	17	TEN1 subunit of CST complex	HGNC_protein_coding
10178	TENM1	TEN-M1|TEN1	X	teneurin transmembrane protein 1	HGNC_protein_coding
57451	TENM2	KIAA1127|Ten-M2|TEN2	5	teneurin transmembrane protein 2	HGNC_protein_coding
55714	TENM3	Ten-M3|KIAA1455|TEN3	4	teneurin transmembrane protein 3	HGNC_protein_coding
26011	TENM4	KIAA1302|Ten-M4|TEN4	11	teneurin transmembrane protein 4	HGNC_protein_coding
167153	TENT2	FLJ38499|GLD2|TUT2	5	terminal nucleotidyltransferase 2	HGNC_protein_coding
11044	TENT4A	POLK|TRF4|LAK-1|TRF4-1	5	terminal nucleotidyltransferase 4A	HGNC_protein_coding
64282	TENT4B	TRF4-2|TUT3	16	terminal nucleotidyltransferase 4B	HGNC_protein_coding
55603	TENT5A	FLJ20037	6	terminal nucleotidyltransferase 5A	HGNC_protein_coding
115572	TENT5B	MGC16491	1	terminal nucleotidyltransferase 5B	HGNC_protein_coding
54855	TENT5C	FLJ20202	1	terminal nucleotidyltransferase 5C	HGNC_protein_coding
169966	TENT5D	MGC26999|CT1.26|CT112	X	terminal nucleotidyltransferase 5D	HGNC_protein_coding
7011	TEP1	TP1|TLP1|VAULT2|p240|TROVE1	14	telomerase associated protein 1	HGNC_protein_coding
374739	TEPP		16	testis, prostate and placenta expressed	HGNC_protein_coding
146705	TEPSIN	FLJ31528	17	TEPSIN adaptor related protein complex 4 accessory protein	HGNC_protein_coding
283847	TERB1	FLJ35894	16	telomere repeat binding bouquet formation protein 1	HGNC_protein_coding
145645	TERB2	MGC33951	15	telomere repeat binding bouquet formation protein 2	HGNC_protein_coding
7013	TERF1	PIN2|TRF1|TRF	8	telomeric repeat binding factor 1	HGNC_protein_coding
7014	TERF2	TRF2	16	telomeric repeat binding factor 2	HGNC_protein_coding
54386	TERF2IP	RAP1	16	TERF2 interacting protein	HGNC_protein_coding
7015	TERT	TRT|TP2|TCS1|hEST2|EST2	5	telomerase reverse transcriptase	HGNC_protein_coding
26136	TES	DKFZP586B2022|TESS-2|TESTIN	7	testin LIM domain protein	HGNC_protein_coding
54997	TESC	TSC|FLJ20607|CHP3	12	tescalcin	HGNC_protein_coding
7016	TESK1	-	9	testis associated actin remodelling kinase 1	HGNC_protein_coding
10420	TESK2	-	1	testis associated actin remodelling kinase 2	HGNC_protein_coding
9633	TESMIN	CXCDC2	11	testis expressed metallothionein like protein	HGNC_protein_coding
9840	TESPA1	ITPRID3	12	thymocyte expressed, positive selection associated 1	HGNC_protein_coding
80312	TET1	LCX|KIAA1676|bA119F7.1	10	tet methylcytosine dioxygenase 1	HGNC_protein_coding
54790	TET2	FLJ20032	4	tet methylcytosine dioxygenase 2	HGNC_protein_coding
200424	TET3	MGC22014|hCG_40738	2	tet methylcytosine dioxygenase 3	HGNC_protein_coding
55852	TEX2	HT008|TMEM96|KIAA1738	17	testis expressed 2	HGNC_protein_coding
374618	TEX9	-	15	testis expressed 9	HGNC_protein_coding
54881	TEX10	FLJ20287|bA208F1.2|Ipi1	9	testis expressed 10	HGNC_protein_coding
56159	TEX11	TSGA3|TGC1|ZIP4|MZIP4|Spo22	X	testis expressed 11	HGNC_protein_coding
56158	TEX12	-	11	testis expressed 12	HGNC_protein_coding
56157	TEX13A		X	testis expressed 13A	HGNC_protein_coding
56156	TEX13B	TSGA5|TGC3B	X	testis expressed 13B	HGNC_protein_coding
100129520	TEX13C		X	TEX13 family member C	HGNC_protein_coding
100132015	TEX13D	-	X	TEX13 family member D	HGNC_protein_coding
56155	TEX14	CT113	17	testis expressed 14, intercellular bridge forming factor	HGNC_protein_coding
56154	TEX15	CT42	8	testis expressed 15, meiosis and synapsis associated	HGNC_protein_coding
400629	TEX19	FLJ35767	17	testis expressed 19	HGNC_protein_coding
647310	TEX22		14	testis expressed 22	HGNC_protein_coding
122046	TEX26	MGC40178	13	testis expressed 26	HGNC_protein_coding
1527	TEX28	fTEX	X	testis expressed 28	HGNC_protein_coding
121793	TEX29	bA474D23.1|MGC35169	13	testis expressed 29	HGNC_protein_coding
93081	TEX30	C13orf27	13	testis expressed 30	HGNC_protein_coding
339669	TEX33	MGC35206|EAN57	22	testis expressed 33	HGNC_protein_coding
84066	TEX35	DKFZP564J047|TSC24	1	testis expressed 35	HGNC_protein_coding
387718	TEX36	bA383C5.1	10	testis expressed 36	HGNC_protein_coding
200523	TEX37	FLJ25369|TSC21	2	testis expressed 37	HGNC_protein_coding
374973	TEX38	LOC374973|THEG4	1	testis expressed 38	HGNC_protein_coding
389320	TEX43	MGC163367|MGC163369|FLJ27505|Tseg7	5	testis expressed 43	HGNC_protein_coding
165100	TEX44	MGC35154	2	testis expressed 44	HGNC_protein_coding
374877	TEX45	FLJ35784	19	testis expressed 45	HGNC_protein_coding
729059	TEX46		1	testis expressed 46	HGNC_protein_coding
219557	TEX47	MGC26647	7	testis expressed 47	HGNC_protein_coding
100505478	TEX48		9	testis expressed 48	HGNC_protein_coding
255411	TEX49		12	testis expressed 49	HGNC_protein_coding
730159	TEX50		1	testis expressed 50	HGNC_protein_coding
101929926	TEX51		2	testis expressed 51	HGNC_protein_coding
101929469	TEX52		12	testis expressed 52	HGNC_protein_coding
105376230	TEX53		9	testis expressed 53	HGNC_protein_coding
111216277	TEX54		11	testis expressed 54	HGNC_protein_coding
152405	TEX55	FLJ32859|TSCPA	3	testis expressed 55	HGNC_protein_coding
83639	TEX101	MGC4766|SGRG|CT131|SPATA44|TES101RP	19	testis expressed 101	HGNC_protein_coding
113419	TEX261	MGC32043|TEG-261	2	testis expressed 261	HGNC_protein_coding
51368	TEX264	ZSIG11|FLJ13935	3	testis expressed 264, ER-phagy receptor	HGNC_protein_coding
7018	TF	PRO1557|PRO2086	3	transferrin	HGNC_protein_coding
7019	TFAM	MTDPS15|MTTF1|MTTFA|TCF6|TCF6L1|TCF6L2|TCF6L3	10	transcription factor A, mitochondrial	HGNC_protein_coding
7020	TFAP2A	AP-2	6	transcription factor AP-2 alpha	HGNC_protein_coding
7021	TFAP2B	AP2-B	6	transcription factor AP-2 beta	HGNC_protein_coding
7022	TFAP2C	AP2-GAMMA|ERF1|TFAP2G|hAP-2g	20	transcription factor AP-2 gamma	HGNC_protein_coding
83741	TFAP2D	TFAP2BL1	6	transcription factor AP-2 delta	HGNC_protein_coding
339488	TFAP2E	AP2E	1	transcription factor AP-2 epsilon	HGNC_protein_coding
7023	TFAP4	AP-4|bHLHc41	16	transcription factor AP-4	HGNC_protein_coding
51106	TFB1M	mtTFB|CGI-75	6	transcription factor B1, mitochondrial	HGNC_protein_coding
64216	TFB2M	FLJ23182|FLJ22661|Hkp1	1	transcription factor B2, mitochondrial	HGNC_protein_coding
7024	TFCP2	CP2|LSF|LBP-1C|TFCP2C	12	transcription factor CP2	HGNC_protein_coding
29842	TFCP2L1	LBP-9|CRTR1	2	transcription factor CP2 like 1	HGNC_protein_coding
7027	TFDP1	Dp-1|DRTF1|DP1|DILC	13	transcription factor Dp-1	HGNC_protein_coding
7029	TFDP2	Dp-2	3	transcription factor Dp-2	HGNC_protein_coding
51270	TFDP3	HCA661|E2F-like|CT30	X	transcription factor Dp family member 3	HGNC_protein_coding
7030	TFE3	TFEA|bHLHe33	X	transcription factor binding to IGHM enhancer 3	HGNC_protein_coding
7942	TFEB	TCFEB|bHLHe35	6	transcription factor EB	HGNC_protein_coding
22797	TFEC	TCFEC|TFECL|bHLHe34	7	transcription factor EC	HGNC_protein_coding
7031	TFF1	D21S21|HPS2|pS2|pNR-2|HP1.A	21	trefoil factor 1	HGNC_protein_coding
7032	TFF2	SML1|SP	21	trefoil factor 2	HGNC_protein_coding
7033	TFF3	HITF|ITF	21	trefoil factor 3	HGNC_protein_coding
10342	TFG	TF6|FLJ36137|SPG57	3	trafficking from ER to golgi regulator	HGNC_protein_coding
24144	TFIP11	TIP39|DKFZP434B194|Spp382	22	tuftelin interacting protein 11	HGNC_protein_coding
7035	TFPI	EPI|TFI|TFPI1	2	tissue factor pathway inhibitor	HGNC_protein_coding
7980	TFPI2	PP5|TFPI-2|REF1	7	tissue factor pathway inhibitor 2	HGNC_protein_coding
29844	TFPT	FB1|amida|INO80F	19	TCF3 fusion partner	HGNC_protein_coding
7036	TFR2	HFE3|TFRC2	7	transferrin receptor 2	HGNC_protein_coding
7037	TFRC	CD71|TFR1|p90	3	transferrin receptor	HGNC_protein_coding
7038	TG	TGN|AITD3	8	thyroglobulin	HGNC_protein_coding
23483	TGDS	TDPGD|SDR2E1	13	TDP-glucose 4,6-dehydratase	HGNC_protein_coding
7039	TGFA	TFGA	2	transforming growth factor alpha	HGNC_protein_coding
7040	TGFB1	CED|TGFbeta	19	transforming growth factor beta 1	HGNC_protein_coding
7041	TGFB1I1	Hic-5|TSC-5|ARA55|HIC-5	16	transforming growth factor beta 1 induced transcript 1	HGNC_protein_coding
7042	TGFB2	G-TSF|LDS4|TGF-beta2	1	transforming growth factor beta 2	HGNC_protein_coding
7043	TGFB3	ARVD|ARVD1|LDS5|RNHF|TGF-beta3	14	transforming growth factor beta 3	HGNC_protein_coding
7045	TGFBI	BIGH3|CDB1|CDGG1	5	transforming growth factor beta induced	HGNC_protein_coding
7046	TGFBR1	ALK-5|ACVRLK4|ALK5|TBRI|TBR-i	9	transforming growth factor beta receptor 1	HGNC_protein_coding
7048	TGFBR2	TBRII|TBR-ii	3	transforming growth factor beta receptor 2	HGNC_protein_coding
7049	TGFBR3	betaglycan|BGCAN	1	transforming growth factor beta receptor 3	HGNC_protein_coding
100507588	TGFBR3L		19	transforming growth factor beta receptor 3 like	HGNC_protein_coding
9392	TGFBRAP1	TRAP-1|TRAP1|VPS3	2	transforming growth factor beta receptor associated protein 1	HGNC_protein_coding
7050	TGIF1	HPE4|TGIF	18	TGFB induced factor homeobox 1	HGNC_protein_coding
60436	TGIF2	-	20	TGFB induced factor homeobox 2	HGNC_protein_coding
90316	TGIF2LX	TGIFLX	X	TGFB induced factor homeobox 2 like X-linked	HGNC_protein_coding
90655	TGIF2LY	TGIFLY	Y	TGFB induced factor homeobox 2 like Y-linked	HGNC_protein_coding
7051	TGM1	TGASE|TGK|LI|LI1	14	transglutaminase 1	HGNC_protein_coding
7052	TGM2	TGC	20	transglutaminase 2	HGNC_protein_coding
7053	TGM3	TGE	20	transglutaminase 3	HGNC_protein_coding
7047	TGM4	TGP	3	transglutaminase 4	HGNC_protein_coding
9333	TGM5	TGX|TGMX	15	transglutaminase 5	HGNC_protein_coding
343641	TGM6	dJ734P14.3|TGY|SCA35	20	transglutaminase 6	HGNC_protein_coding
116179	TGM7	TGMZ	15	transglutaminase 7	HGNC_protein_coding
10618	TGOLN2	TGN51|TGN46|TGN48|TGN38|TTGN2	2	trans-golgi network protein 2	HGNC_protein_coding
96764	TGS1	PIMT	8	trimethylguanosine synthase 1	HGNC_protein_coding
7054	TH	DYT5b	11	tyrosine hydroxylase	HGNC_protein_coding
63892	THADA	FLJ21877|KIAA1767|GITA|ARMC13	2	THADA armadillo repeat containing	HGNC_protein_coding
55145	THAP1	FLJ10477|4833431A01Rik	8	THAP domain containing 1	HGNC_protein_coding
83591	THAP2	DKFZP564I0422	12	THAP domain containing 2	HGNC_protein_coding
90326	THAP3	-	1	THAP domain containing 3	HGNC_protein_coding
51078	THAP4	CGI-36|Nb(III)	2	THAP domain containing 4	HGNC_protein_coding
168451	THAP5	DKFZp313O1132	7	THAP domain containing 5	HGNC_protein_coding
152815	THAP6	MGC30052	4	THAP domain containing 6	HGNC_protein_coding
80764	THAP7	MGC10963	22	THAP domain containing 7	HGNC_protein_coding
199745	THAP8	FLJ32891	19	THAP domain containing 8	HGNC_protein_coding
79725	THAP9	FLJ34093	4	THAP domain containing 9	HGNC_protein_coding
56906	THAP10	-	15	THAP domain containing 10	HGNC_protein_coding
57215	THAP11	HRIHFB2206|CTG-B45d|CTG-B43a|RONIN	16	THAP domain containing 11	HGNC_protein_coding
5612	THAP12	P52rIPK|DAP4|THAP0	11	THAP domain containing 12	HGNC_protein_coding
7056	THBD	CD141|THRM|BDCA-3	20	thrombomodulin	HGNC_protein_coding
7057	THBS1	TSP1|THBS|TSP|THBS-1|TSP-1	15	thrombospondin 1	HGNC_protein_coding
7058	THBS2	TSP2	6	thrombospondin 2	HGNC_protein_coding
7059	THBS3	TSP3	1	thrombospondin 3	HGNC_protein_coding
7060	THBS4	TSP-4|TSP4	5	thrombospondin 4	HGNC_protein_coding
51298	THEG	CT56|THEG1	19	theg spermatid protein	HGNC_protein_coding
100506564	THEGL		4	theg spermatid protein like	HGNC_protein_coding
117145	THEM4	CTMP	1	thioesterase superfamily member 4	HGNC_protein_coding
284486	THEM5	FLJ37964	1	thioesterase superfamily member 5	HGNC_protein_coding
51337	THEM6	DSCD75	8	thioesterase superfamily member 6	HGNC_protein_coding
387357	THEMIS	bA325O24.4|FLJ40584|bA325O24.3	6	thymocyte selection associated	HGNC_protein_coding
9473	THEMIS2	ICB-1|Icb-1	1	thymocyte selection associated family member 2	HGNC_protein_coding
54974	THG1L	ICF45|FLJ11601|FLJ20546|IHG-1|hTHG1	5	tRNA-histidine guanylyltransferase 1 like	HGNC_protein_coding
79896	THNSL1	FLJ22002|TSH1	10	threonine synthase like 1	HGNC_protein_coding
55258	THNSL2	FLJ10916|TSH2|SOFAT	2	threonine synthase like 2	HGNC_protein_coding
9984	THOC1	P84|HPR1	18	THO complex 1	HGNC_protein_coding
57187	THOC2	THO2|dJ506G2.1	X	THO complex 2	HGNC_protein_coding
84321	THOC3	TEX1|MGC5469	5	THO complex 3	HGNC_protein_coding
8563	THOC5	PK1.3|KIAA0983|Fmip|fSAP79	22	THO complex 5	HGNC_protein_coding
79228	THOC6	MGC2655|fSAP35	16	THO complex 6	HGNC_protein_coding
80145	THOC7	NIF3L1BP1|FLJ23445|fSAP24	3	THO complex 7	HGNC_protein_coding
7064	THOP1	EP24.15|MEPD_HUMAN|MP78|TOP	19	thimet oligopeptidase 1	HGNC_protein_coding
7066	THPO	TPO|MPLLG	3	thrombopoietin	HGNC_protein_coding
7067	THRA	EAR-7.1/EAR-7.2|THRA3|AR7|ERBA|NR1A1	17	thyroid hormone receptor alpha	HGNC_protein_coding
9967	THRAP3	TRAP150|BCLAF2	1	thyroid hormone receptor associated protein 3	HGNC_protein_coding
7068	THRB	THRB1|THRB2|NR1A2|THR1|ERBA-BETA|GRTH	3	thyroid hormone receptor beta	HGNC_protein_coding
7069	THRSP	SPOT14|Lpgp|S14|THRP	11	thyroid hormone responsive	HGNC_protein_coding
55901	THSD1	TMTSP	13	thrombospondin type 1 domain containing 1	HGNC_protein_coding
79875	THSD4	FVSY9334|PRO34005|FLJ13710|ADAMTSL6	15	thrombospondin type 1 domain containing 4	HGNC_protein_coding
221981	THSD7A	KIAA0960	7	thrombospondin type 1 domain containing 7A	HGNC_protein_coding
80731	THSD7B	KIAA1679	2	thrombospondin type 1 domain containing 7B	HGNC_protein_coding
111644133	THSD8		19	thrombospondin type 1 domain containing 8	HGNC_protein_coding
79178	THTPA	THTPASE	14	thiamine triphosphatase	HGNC_protein_coding
55623	THUMPD1	FLJ20274|Tan1	16	THUMP domain containing 1	HGNC_protein_coding
80745	THUMPD2	MGC2454	2	THUMP domain containing 2	HGNC_protein_coding
25917	THUMPD3	DKFZP434F091	3	THUMP domain containing 3	HGNC_protein_coding
7070	THY1	CD90	11	Thy-1 cell surface antigen	HGNC_protein_coding
29087	THYN1	THY28	11	thymocyte nuclear protein 1	HGNC_protein_coding
7072	TIA1	TIA-1	2	TIA1 cytotoxic granule associated RNA binding protein	HGNC_protein_coding
9220	TIAF1	MAJN|SPR210	17	TGFB1-induced anti-apoptotic factor 1	HGNC_protein_coding
7073	TIAL1	TIAR	10	TIA1 cytotoxic granule associated RNA binding protein like 1	HGNC_protein_coding
7074	TIAM1	TIAM-1	21	TIAM Rac1 associated GEF 1	HGNC_protein_coding
26230	TIAM2	STEF	6	TIAM Rac1 associated GEF 2	HGNC_protein_coding
148022	TICAM1	TRIF|TICAM-1|MGC35334|PRVTIRB	19	toll like receptor adaptor molecule 1	HGNC_protein_coding
353376	TICAM2	TRAM|TICAM-2|TIRP	5	toll like receptor adaptor molecule 2	HGNC_protein_coding
90381	TICRR	MGC45866|FLJ41618|Treslin|SLD3	15	TOPBP1 interacting checkpoint and replication regulator	HGNC_protein_coding
7075	TIE1	JTK14	1	tyrosine kinase with immunoglobulin like and EGF like domains 1	HGNC_protein_coding
92610	TIFA	MGC20791|T2BP|T6BP|TIFAA	4	TRAF interacting protein with forkhead associated domain	HGNC_protein_coding
497189	TIFAB	-	5	TIFA inhibitor	HGNC_protein_coding
57103	TIGAR	C12orf5|FR2BP	12	TP53 induced glycolysis regulatory phosphatase	HGNC_protein_coding
200765	TIGD1	EEYORE	2	tigger transposable element derived 1	HGNC_protein_coding
166815	TIGD2		4	tigger transposable element derived 2	HGNC_protein_coding
220359	TIGD3		11	tigger transposable element derived 3	HGNC_protein_coding
201798	TIGD4		4	tigger transposable element derived 4	HGNC_protein_coding
84948	TIGD5	FLJ14926	8	tigger transposable element derived 5	HGNC_protein_coding
81789	TIGD6	DKFZp761E2110	5	tigger transposable element derived 6	HGNC_protein_coding
91151	TIGD7	Sancho	16	tigger transposable element derived 7	HGNC_protein_coding
201633	TIGIT	FLJ39873|DKFZp667A205	3	T cell immunoreceptor with Ig and ITIM domains	HGNC_protein_coding
91937	TIMD4	TIM4	5	T cell immunoglobulin and mucin domain containing 4	HGNC_protein_coding
8914	TIMELESS	hTIM|TIM|TIM1	12	timeless circadian regulator	HGNC_protein_coding
1678	TIMM8A	DDP|MTS	X	translocase of inner mitochondrial membrane 8A	HGNC_protein_coding
26521	TIMM8B	TIM8B|DDP2|FLJ21744|MGC102866|MGC117373	11	translocase of inner mitochondrial membrane 8 homolog B	HGNC_protein_coding
26520	TIMM9	TIM9A	14	translocase of inner mitochondrial membrane 9	HGNC_protein_coding
26519	TIMM10	TIM10|TIM10A|TIMM10A	11	translocase of inner mitochondrial membrane 10	HGNC_protein_coding
26515	TIMM10B	Tim9b|TIM10B	11	translocase of inner mitochondrial membrane 10B	HGNC_protein_coding
26517	TIMM13	Tim13	19	translocase of inner mitochondrial membrane 13	HGNC_protein_coding
10440	TIMM17A	TIM17|TIM17A	1	translocase of inner mitochondrial membrane 17A	HGNC_protein_coding
10245	TIMM17B	DXS9822|JM3	X	translocase of inner mitochondrial membrane 17B	HGNC_protein_coding
29090	TIMM21	HSPC154|TIM21	18	translocase of inner mitochondrial membrane 21	HGNC_protein_coding
29928	TIMM22	TIM22	17	translocase of inner mitochondrial membrane 22	HGNC_protein_coding
100287932	TIMM23	TIM23	10	translocase of inner mitochondrial membrane 23	HGNC_protein_coding
100652748	TIMM23B	bA592B15.7	10	translocase of inner mitochondrial membrane 23 homolog B	HGNC_protein_coding
90580	TIMM29	TIM29	19	translocase of inner mitochondrial membrane 29	HGNC_protein_coding
10469	TIMM44	TIM44	19	translocase of inner mitochondrial membrane 44	HGNC_protein_coding
92609	TIMM50	TIM50L|TIM50	19	translocase of inner mitochondrial membrane 50	HGNC_protein_coding
51300	TIMMDC1	FLJ22597	3	translocase of inner mitochondrial membrane domain containing 1	HGNC_protein_coding
7076	TIMP1	EPO	X	TIMP metallopeptidase inhibitor 1	HGNC_protein_coding
7077	TIMP2	CSC-21K	17	TIMP metallopeptidase inhibitor 2	HGNC_protein_coding
7078	TIMP3	HSMRK222|K222|K222TA2|SFD	22	TIMP metallopeptidase inhibitor 3	HGNC_protein_coding
7079	TIMP4	TIMP-4	3	TIMP metallopeptidase inhibitor 4	HGNC_protein_coding
27283	TINAG	TIN-AG	6	tubulointerstitial nephritis antigen	HGNC_protein_coding
64129	TINAGL1	P3ECSL|LIECG3|ARG1|TINAGRP	1	tubulointerstitial nephritis antigen like 1	HGNC_protein_coding
257000	TINCR	FLJ90734|NCRNA00036|LINC00036|onco-lncRNA-16	19	TINCR ubiquitin domain containing	HGNC_protein_coding
26277	TINF2	TIN2	14	TERF1 interacting nuclear factor 2	HGNC_protein_coding
25976	TIPARP	DKFZP434J214|DKFZp686N0351|DDF1|PARP7|PARP-7|PARP-1|pART14|RM1|ARTD14	3	TCDD inducible poly(ADP-ribose) polymerase	HGNC_protein_coding
54962	TIPIN	FLJ20516	15	TIMELESS interacting protein	HGNC_protein_coding
261726	TIPRL	MGC3794|dJ69E11.3|TIP41|TIPRL1	1	TOR signaling pathway regulator	HGNC_protein_coding
114609	TIRAP	Mal|wyatt	11	TIR domain containing adaptor protein	HGNC_protein_coding
93643	TJAP1	PILT	6	tight junction associated protein 1	HGNC_protein_coding
7082	TJP1	ZO-1|MGC133289|DKFZp686M05161	15	tight junction protein 1	HGNC_protein_coding
9414	TJP2	ZO-2|X104|ZO2	9	tight junction protein 2	HGNC_protein_coding
27134	TJP3	ZO-3	19	tight junction protein 3	HGNC_protein_coding
7083	TK1	TK2	17	thymidine kinase 1	HGNC_protein_coding
7084	TK2	SCA31	16	thymidine kinase 2	HGNC_protein_coding
26007	TKFC	DKFZP586B1621|NET45	11	triokinase and FMN cyclase	HGNC_protein_coding
7086	TKT	HEL-S-48|HEL107|SDDHD|TK|TKT1	3	transketolase	HGNC_protein_coding
8277	TKTL1	TKR|TKT2	X	transketolase like 1	HGNC_protein_coding
84076	TKTL2	FLJ32975|DKFZP434L1717	4	transketolase like 2	HGNC_protein_coding
116238	TLCD1	-	17	TLC domain containing 1	HGNC_protein_coding
727910	TLCD2		17	TLC domain containing 2	HGNC_protein_coding
79850	TLCD3A	FLJ22282|CT120	17	TLC domain containing 3A	HGNC_protein_coding
83723	TLCD3B	DKFZP434I2117	16	TLC domain containing 3B	HGNC_protein_coding
148534	TLCD4	FLJ31842	1	TLC domain containing 4	HGNC_protein_coding
219902	TLCD5	MGC17839	11	TLC domain containing 5	HGNC_protein_coding
140711	TLDC2	dJ132F21.2	20	TBC/LysM-associated domain containing 2	HGNC_protein_coding
7088	TLE1	ESG1|GRG1|ESG	9	TLE family member 1, transcriptional corepressor	HGNC_protein_coding
7089	TLE2	ESG2|GRG2|ESG|FLJ41188	19	TLE family member 2, transcriptional corepressor	HGNC_protein_coding
7090	TLE3	ESG|ESG3|KIAA1547|HsT18976|GRG3	15	TLE family member 3, transcriptional corepressor	HGNC_protein_coding
