Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
N,2908,NR3C1,GO:0071548,biological_process,response to dexamethasone,,1,7,1,30055,0.0005321360179503514,0.0005321360179503514,7.538611428462354,5,1,1,0
H,3192,HNRNPU,GO:0016363,cellular_component,nuclear matrix,,1,2,3,30058,0.0003991086528989834,0.0005321448705319778,7.538594792663059,2,1,1,2
A,3267,AGFG1,GO:0046907,biological_process,intracellular transport,,1,5,1,30057,0.00039911529053912554,0.0005321537207188341,7.538578161640658,3,27,1,0
C,8697,CDC23,GO:0000278,biological_process,mitotic cell cycle,,1,1,4,30058,0.0003326016075821112,0.000532162572131378,7.5385615285916225,3,5,1,1
S,6776,STAT5A,GO:0016310,biological_process,phosphorylation,,6,11,1978,28069,0.0005381676031717874,0.0005381676031717874,7.5273405162588185,5,8,0,0
N,4853,NOTCH2,GO:0007265,biological_process,Ras protein signal transduction,,1,12,0,30051,0.00043241085684565805,0.0005405135710570726,7.522990812861511,5,8,1,0
P,5142,PDE4B,GO:0045202,cellular_component,synapse,,1,0,14,30049,0.000498935604034069,0.0005442933862189844,7.516022143582723,3,16,1,0
W,7490,WT1,GO:0023052,biological_process,signaling,,10,173,4103,25778,0.0004969268267302731,0.0005478936807538908,7.509429303062086,1,6,0,0
F,2147,F2,GO:0023052,biological_process,signaling,,14,26,4099,25925,0.0005494132115482096,0.0005494132115482096,7.506659737362144,1,6,0,0
G,2719,GPC3,GO:0040007,biological_process,growth,,15,19,5532,24498,0.0005041940746003929,0.000550029899564065,7.505537918371608,1,10,1,0
H,10855,HPSE,GO:0040007,biological_process,growth,,15,19,5532,24498,0.0005041940746003929,0.000550029899564065,7.505537918371608,1,10,0,0
M,4172,MCM3,GO:0000278,biological_process,mitotic cell cycle,,1,1,4,30058,0.0003326016075821112,0.0005543360126368521,7.497739534071368,3,5,1,0
P,23645,PPP1R15A,GO:0040007,biological_process,growth,,7,3,5540,24514,0.0005146840043083284,0.0005575743380006891,7.491914721813943,1,10,0,0
M,284424,MIR7-3HG,GO:0040007,biological_process,growth,,9,6,5538,24511,0.00041819451463969576,0.000557592686186261,7.491881815199641,1,10,0,0
M,2475,MTOR,GO:0005737,cellular_component,cytoplasm,,1,759,427,28877,0.00046503377083861896,0.0005580405250063428,7.491078972760668,2,5,0,2
C,966,CD59,GO:0001848,molecular_function,complement binding,,1,13,0,30050,0.00046567323044916886,0.0005588078765390027,7.489704835228046,3,8,1,1
I,3620,IDO1,GO:0033754,molecular_function,"indoleamine 2,3-dioxygenase activity",,1,14,0,30049,0.0004989356040526811,0.0005613025545592662,7.485250484878666,5,1,0,1
N,4882,NPR2,GO:0048469,biological_process,cell maturation,,1,0,16,30047,0.0005654603512844242,0.0005654603512844242,7.477870377537329,3,11,1,0
C,958,CD40,GO:0001775,biological_process,cell activation,,3,45,94,29922,0.0005068284770020033,0.0005676478942422436,7.474009235966454,2,14,1,0
M,4627,MYH9,GO:0016485,biological_process,protein processing,,1,4,2,30057,0.0004988692209185138,0.0005701362524783016,7.469635186265435,5,14,1,0
K,22914,KLRK1,GO:0007165,biological_process,signal transduction,,3,24,158,29879,0.00040115906320747127,0.0005730843760106732,7.464477599017476,2,41,0,1
I,10437,IFI30,GO:0019882,biological_process,antigen processing and presentation,,1,0,11,30052,0.00039914848324656954,0.0005765478091339339,7.458452291712857,2,14,1,0
S,9871,SEC24D,GO:0019882,biological_process,antigen processing and presentation,,1,0,11,30052,0.00039914848324656954,0.0005765478091339339,7.458452291712857,2,14,1,0
P,5371,PML,GO:0005783,cellular_component,endoplasmic reticulum,,2,7,120,29935,0.0005771321216654329,0.0005771321216654329,7.457439337312139,5,5,1,0
M,407040,MIR34A,GO:0007049,biological_process,cell cycle,,11,64,1339,28650,0.0005019210473757033,0.0005791396700488884,7.453966883145078,2,2,1,0
T,7249,TSC2,GO:0016310,biological_process,phosphorylation,,6,11,1978,28069,0.0005381676031717874,0.0005795651111080787,7.453232544105097,5,8,0,0
S,23451,SF3B1,GO:0005686,cellular_component,U2 snRNP,,1,4,2,30057,0.0004988692209185138,0.0005820140910715994,7.4490158990627,5,1,1,1
S,79048,SECISBP2,GO:0001514,biological_process,selenocysteine incorporation,,1,14,0,30049,0.0004989356040526811,0.0005820915380614612,7.448882840707792,7,1,0,1
C,4179,CD46,GO:0006956,biological_process,complement activation,,2,39,21,30002,0.00045081733492425245,0.0005860625354015282,7.44208405837871,3,4,1,0
I,3655,ITGA6,GO:0005925,cellular_component,focal adhesion,,2,2,270,29790,0.0004834993029004622,0.0005871062963791327,7.440304670408748,5,1,0,1
L,164312,LRRN4,GO:0007613,biological_process,memory,,2,4,189,29869,0.0005922543337069573,0.0005922543337069573,7.431574397591311,3,4,1,0
R,5979,RET,GO:0040007,biological_process,growth,,21,33,5526,24484,0.0005678051487824135,0.0005976896302972774,7.422438951628256,1,10,0,0
H,3113,HLA-DPA1,GO:0042277,molecular_function,peptide binding,,1,2,5,30056,0.0005986231512783299,0.0005986231512783299,7.420878287586362,3,10,1,0
A,4301,AFDN,GO:0005912,cellular_component,adherens junction,,1,1,8,30054,0.0005986430624843697,0.0005986430624843697,7.420845026468971,5,2,1,1
Y,8531,YBX3,GO:0003729,molecular_function,mRNA binding,,1,1,8,30054,0.0005986430624843697,0.0005986430624843697,7.420845026468971,5,9,1,0
F,2177,FANCD2,GO:0036297,biological_process,interstrand cross-link repair,,1,7,1,30055,0.0005321360179503514,0.0005986530201941453,7.42082839280597,6,2,0,1
P,5196,PF4,GO:0030168,biological_process,platelet activation,,1,1,5,30057,0.00039911529055648037,0.0005986729358347206,7.420795125940791,3,1,1,1
A,239,ALOX12,GO:0005737,cellular_component,cytoplasm,,2,1,426,29635,0.0006008851542382715,0.0006008851542382715,7.417106732806985,2,5,0,1
P,10914,PAPOLA,GO:0005737,cellular_component,cytoplasm,,2,1,426,29635,0.0006008851542382715,0.0006008851542382715,7.417106732806985,2,5,0,1
V,7431,VIM,GO:0023052,biological_process,signaling,,13,208,4100,25743,0.0003545332759695715,0.0006027065691482715,7.4140800980021195,1,6,0,0
S,6566,SLC16A1,GO:0005886,cellular_component,plasma membrane,,2,4,191,29867,0.0006046479191365833,0.0006046479191365833,7.410864221173488,3,3,0,5
C,1277,COL1A1,GO:0005201,molecular_function,extracellular matrix structural constituent,,1,15,0,30048,0.0005321979776561911,0.0006056045952639416,7.409283267917476,2,6,1,1
C,1277,COL1A1,GO:0043062,biological_process,extracellular structure organization,,1,15,0,30048,0.0005321979776561911,0.0006056045952639416,7.409283267917476,4,2,1,0
R,5868,RAB5A,GO:0005768,cellular_component,endosome,,1,7,1,30055,0.0005321360179503514,0.0006081554490861158,7.405080035837831,7,8,1,1
W,7490,WT1,GO:0006955,biological_process,immune response,,7,176,223,29658,0.0005446216834023716,0.000616282431218473,7.3918052072684235,2,9,0,0
P,5747,PTK2,GO:0016477,biological_process,cell migration,,21,560,450,29033,0.0004806571393518883,0.000617987750595285,7.389041921746251,3,34,0,1
A,104,ADARB1,GO:0003725,molecular_function,double-stranded RNA binding,,1,7,1,30055,0.0005321360179503514,0.00062082535427541,7.384460748635095,5,3,0,1
H,64399,HHIP,GO:0005929,cellular_component,cilium,,1,7,1,30055,0.0005321360179503514,0.00062082535427541,7.384460748635095,4,2,1,0
C,1236,CCR7,GO:0036336,biological_process,dendritic cell migration,,1,15,0,30048,0.0005321979776561911,0.0006208976405988896,7.384344319570224,4,1,1,0
I,3688,ITGB1,GO:0016310,biological_process,phosphorylation,,10,35,1974,28045,0.0005791746589653969,0.0006255086316826286,7.376945428500039,5,8,0,0
R,5934,RBL2,GO:0016310,biological_process,phosphorylation,,6,11,1978,28069,0.0005381676031717874,0.0006278622037004186,7.3731898364315605,5,8,0,0
M,4320,MMP11,GO:0006508,biological_process,proteolysis,,2,12,69,29981,0.0004912984429513605,0.0006316694266517493,7.367144359755879,4,6,1,0
M,4171,MCM2,GO:0003678,molecular_function,DNA helicase activity,,1,4,2,30057,0.0004988692209185138,0.0006374440045069899,7.358044120856973,4,6,1,0
S,6558,SLC12A2,GO:0016020,cellular_component,membrane,,3,2,1226,28833,0.0006405356165853747,0.0006405356165853747,7.353205830702212,2,16,0,1
A,324,APC,GO:0008013,molecular_function,beta-catenin binding,,1,17,0,30046,0.0005987227248632152,0.0006447783190834626,7.346603991587377,3,1,0,5
O,4968,OGG1,GO:0016829,molecular_function,lyase activity,,1,12,0,30051,0.00043241085684565805,0.0006486162852684871,7.340669256067556,2,14,1,0
F,355,FAS,GO:0031265,cellular_component,CD95 death-inducing signaling complex,,1,12,0,30051,0.00043241085684565805,0.0006486162852684871,7.340669256067556,5,1,0,1
S,5054,SERPINE1,GO:0031012,cellular_component,extracellular matrix,,3,20,214,29827,0.0005903670210117207,0.0006559633566796897,7.329405629300327,3,8,1,0
T,7249,TSC2,GO:0033596,cellular_component,TSC1-TSC2 complex,,1,16,0,30047,0.0005654603512597065,0.0006597037431363243,7.323719697753783,2,1,0,1
S,6462,SHBG,GO:0042562,molecular_function,hormone binding,,1,8,1,30054,0.0005986430624574609,0.0006651589582860677,7.315484510856095,2,14,1,0
Z,23414,ZFPM2,GO:0007507,biological_process,heart development,,1,3,2,30058,0.00039910865292926487,0.0006651810882154414,7.315451241272977,4,2,1,1
S,23157,SEPTIN6,GO:0032154,cellular_component,cleavage furrow,,1,1,5,30057,0.00039911529055648037,0.0006651921509274672,7.315434610282965,4,1,1,0
A,10189,ALYREF,GO:0051168,biological_process,nuclear export,,1,0,14,30049,0.000498935604034069,0.0006652474720454253,7.315351448120572,6,4,1,0
S,6432,SRSF7,GO:0051168,biological_process,nuclear export,,1,0,14,30049,0.000498935604034069,0.0006652474720454253,7.315351448120572,6,4,1,0
T,8797,TNFRSF10A,GO:0045569,molecular_function,TRAIL binding,,1,19,0,30044,0.0006652474720702406,0.0006652474720702406,7.31535144808327,3,1,1,1
V,6844,VAMP2,GO:0031982,cellular_component,vesicle,,1,0,19,30044,0.0006652474720723914,0.0006652474720723914,7.315351448080037,4,2,0,1
S,6778,STAT6,GO:0016310,biological_process,phosphorylation,,5,7,1979,28073,0.0006660282973025623,0.0006660282973025623,7.314178399884208,5,8,0,0
P,5581,PRKCE,GO:0016310,biological_process,phosphorylation,,5,7,1979,28073,0.0006660282973025623,0.0006660282973025623,7.314178399884208,5,8,0,0
I,83729,INHBE,GO:0016477,biological_process,cell migration,,5,39,466,29554,0.0006065492250049691,0.0006672041475054661,7.312414490653887,3,34,0,0
D,22943,DKK1,GO:0023052,biological_process,signaling,,9,11,4104,25940,0.0006690179183199689,0.0006690179183199689,7.3096997144578495,1,6,0,0
N,4691,NCL,GO:0005654,cellular_component,nucleoplasm,,1,5,2,30056,0.0005986231512880285,0.0006734510451990321,7.303095251913777,2,1,0,1
I,3439,IFNA1,GO:0046903,biological_process,secretion,,6,47,596,29415,0.0006494248189405052,0.0006744026965920631,7.301683152779191,4,10,0,0
C,1063,CENPF,GO:0000278,biological_process,mitotic cell cycle,,1,2,4,30057,0.0004988692208855543,0.0006770367997732523,7.297784929404845,3,5,1,1
E,2049,EPHB3,GO:0007411,biological_process,axon guidance,,1,1,7,30055,0.0005321360179331151,0.0006772640228239646,7.297449371677857,4,19,0,1
C,940,CD28,GO:0001816,biological_process,cytokine production,,3,77,58,29926,0.0005842541869627593,0.0006858636107823695,7.28483176810683,2,54,1,0
F,2321,FLT1,GO:0001525,biological_process,angiogenesis,,6,36,753,29269,0.0006136544608324992,0.0006903612684365615,7.278295519947522,3,5,0,0
N,4790,NFKB1,GO:0003677,molecular_function,DNA binding,,5,264,72,29723,0.0006457045571143802,0.000693534524308038,7.273709536740448,4,15,0,0
F,2187,FANCB,GO:0009986,cellular_component,cell surface,,5,25,685,29349,0.0005557497184566541,0.0006946871480708176,7.272048960406599,2,1,0,0
V,7422,VEGFA,GO:0023052,biological_process,signaling,,106,941,4007,25010,0.0004929825562692408,0.0006959753735565754,7.270196281076854,1,6,0,0
C,1289,COL5A1,GO:0008201,molecular_function,heparin binding,,1,2,5,30056,0.0005986231512783299,0.0006983936764913849,7.266727607759103,3,1,1,1
C,1281,COL3A1,GO:0030198,biological_process,extracellular matrix organization,,1,2,5,30056,0.0005986231512783299,0.0006983936764913849,7.266727607759103,5,9,0,1
C,1289,COL5A1,GO:0030198,biological_process,extracellular matrix organization,,1,2,5,30056,0.0005986231512783299,0.0006983936764913849,7.266727607759103,5,9,0,1
A,6795,AURKC,GO:0005813,cellular_component,centrosome,,1,0,13,30050,0.00046567323045278706,0.0006985098456791806,7.266561283906067,3,1,1,0
N,8883,NAE1,GO:0007049,biological_process,cell cycle,,3,1,1347,28713,0.0003492629975525819,0.0006985259951051638,7.266538164347481,2,2,1,0
C,999,CDH1,GO:0030054,cellular_component,cell junction,,2,191,4,29867,0.0006046479191475484,0.0007054225723388064,7.256713541328095,2,3,0,1
G,2817,GPC1,GO:0040007,biological_process,growth,,8,5,5539,24512,0.0007071639978830929,0.0007071639978830929,7.254247955907434,1,10,0,0
M,4176,MCM7,GO:0003678,molecular_function,DNA helicase activity,,1,4,2,30057,0.0004988692209185138,0.0007126703155978769,7.246491634951226,4,6,1,1
I,3688,ITGB1,GO:0023052,biological_process,signaling,,15,30,4098,25921,0.0006383641268765766,0.0007181596427361486,7.238818669987073,1,6,0,0
H,8349,H2BC21,GO:0000786,cellular_component,nucleosome,,1,2,5,30056,0.0005986231512783299,0.0007183477815339959,7.238556730792407,3,2,0,1
A,9474,ATG5,GO:0005776,cellular_component,autophagosome,,2,41,24,29997,0.0006354047317905472,0.0007201253626959535,7.236085246254914,6,2,1,1
E,1949,EFNB3,GO:0007411,biological_process,axon guidance,,1,1,7,30055,0.0005321360179331151,0.0007256400244542477,7.228456500190905,4,19,0,1
I,3383,ICAM1,GO:0006811,biological_process,ion transport,,1,17,0,30046,0.0005987227248632152,0.0007270204516196185,7.226555949300141,4,3,1,0
M,4173,MCM4,GO:0000278,biological_process,mitotic cell cycle,,1,2,4,30057,0.0004988692208855543,0.000729116553601964,7.223676957251123,3,5,1,0
P,5747,PTK2,GO:0048870,biological_process,cell motility,,12,569,188,29295,0.0005542262288299202,0.0007299564965076997,7.222525619422688,2,12,1,1
M,79784,MYH14,GO:0042641,cellular_component,actomyosin,,1,9,1,30053,0.0006651478940187861,0.0007316626834206648,7.220190965209915,2,1,1,1
I,3437,IFIT3,GO:0045087,biological_process,innate immune response,,1,0,17,30046,0.0005987227248358864,0.0007317722192438611,7.220041268324592,4,14,1,0
M,4240,MFGE8,GO:0016020,cellular_component,membrane,,3,2,1226,28833,0.0006405356165853747,0.0007320407046689997,7.21967443807769,2,16,0,1
N,10403,NDC80,GO:0031262,cellular_component,Ndc80 complex,,1,19,0,30044,0.0006652474720702406,0.0007352735217618449,7.2152679895262875,2,1,0,1
S,8877,SPHK1,GO:0016310,biological_process,phosphorylation,,10,36,1974,28044,0.0006967780169510048,0.0007354879067816162,7.214976460231149,5,8,0,1
S,6428,SRSF3,GO:0008380,biological_process,RNA splicing,,1,1,7,30055,0.0005321360179331151,0.0007449904251063611,7.202139191873532,7,3,1,0
G,51053,GMNN,GO:0000278,biological_process,mitotic cell cycle,,1,2,4,30057,0.0004988692208855543,0.0007483038313283314,7.197701470847862,3,5,1,0
S,6390,SDHB,GO:0045273,cellular_component,respiratory chain complex II,,1,17,0,30046,0.0005987227248632152,0.0007484034060790191,7.197568412426889,4,1,1,0
T,7157,TP53,GO:0040007,biological_process,growth,,154,904,5393,23613,0.0006953783601912637,0.0007585945747541059,7.184043080390591,1,10,1,0
B,83990,BRIP1,GO:0007059,biological_process,chromosome segregation,,1,1,9,30053,0.0006651478940424907,0.0007760058763829058,7.161350465151344,2,1,1,0
C,11200,CHEK2,GO:0023052,biological_process,signaling,,15,30,4098,25921,0.0006383641268765766,0.0007802228217380381,7.155931010181305,1,6,0,0
A,103,ADAR,GO:0031054,biological_process,pre-miRNA processing,,1,21,0,30042,0.0007317722192772653,0.0007840416635113556,7.1510483967919924,8,1,0,1
A,80816,ASXL3,GO:0000785,cellular_component,chromatin,,2,3,218,29841,0.0005253846736349146,0.0007880770104523719,7.14591474388109,2,5,1,0
F,8324,FZD7,GO:0023052,biological_process,signaling,,5,2,4108,25949,0.0007889485024936211,0.0007889485024936211,7.144809508584884,1,6,0,0
I,3567,IL5,GO:0030222,biological_process,eosinophil differentiation,,1,18,0,30045,0.00063198509846673,0.0007899813730834126,7.143501191156608,4,1,1,0
C,8840,CCN4,GO:0008201,molecular_function,heparin binding,,1,3,5,30055,0.0007980978280945745,0.0007980978280945745,7.13327937643099,3,1,1,1
E,8726,EED,GO:0042054,molecular_function,histone methyltransferase activity,,1,11,1,30051,0.0007981509187697641,0.0007981509187697641,7.133212857130268,4,3,1,1
M,56947,MFF,GO:0008053,biological_process,mitochondrial fusion,,1,2,3,30058,0.0003991086528989834,0.0007982173057979667,7.133129684554896,6,1,1,1
A,87,ACTN1,GO:0005925,cellular_component,focal adhesion,,2,3,270,29789,0.0008010141810349941,0.0008010141810349941,7.129631906889093,5,1,0,1
I,3586,IL10,GO:0040007,biological_process,growth,,27,52,5520,24465,0.0007438884886018762,0.000805879195985366,7.123576707602369,1,10,0,0
C,1017,CDK2,GO:0006260,biological_process,DNA replication,,3,73,62,29926,0.0006058305671803159,0.0008077740895737545,7.1212281306480305,5,2,1,1
C,6347,CCL2,GO:0040007,biological_process,growth,,22,38,5525,24479,0.0007396222248037604,0.0008135844472841363,7.114060829336755,1,10,0,0
L,4036,LRP2,GO:0006897,biological_process,endocytosis,,2,14,65,29983,0.0005753858583102312,0.0008219797975860447,7.103794740356048,3,8,1,1
A,9429,ABCG2,GO:0005215,molecular_function,transporter activity,,1,21,0,30042,0.0007317722192772653,0.0008232437466869234,7.102258232622561,1,3,1,0
N,7936,NELFE,GO:0003723,molecular_function,RNA binding,,1,0,24,30039,0.0008315593400986542,0.0008315593400986542,7.092207896756008,4,32,1,1
E,1982,EIF4G2,GO:0003723,molecular_function,RNA binding,,1,0,24,30039,0.0008315593400986542,0.0008315593400986542,7.092207896756008,4,32,1,2
E,80153,EDC3,GO:0003723,molecular_function,RNA binding,,1,0,24,30039,0.0008315593400986542,0.0008315593400986542,7.092207896756008,4,32,1,0
I,3558,IL2,GO:0006955,biological_process,immune response,,5,88,225,29746,0.0007547753363107977,0.000832855543515363,7.090650347984347,2,9,0,1
T,7295,TXN,GO:0008219,biological_process,cell death,,6,34,834,29190,0.0007971949805307536,0.0008370547295572913,7.085621101849891,2,4,0,0
Z,10534,ZNRD2,GO:0007049,biological_process,cell cycle,,3,2,1347,28712,0.0008438808389814374,0.0008438808389814374,7.077499259376955,2,2,1,0
S,6599,SMARCC1,GO:0000785,cellular_component,chromatin,,2,2,218,29842,0.0003167603828549985,0.000844694354279996,7.0765357069515185,2,5,1,1
M,220972,MARCHF8,GO:0006412,biological_process,translation,,8,154,353,29549,0.0007958596697103169,0.0008477635612131637,7.072908780373805,5,4,0,0
M,55388,MCM10,GO:0005657,cellular_component,replication fork,,1,0,16,30047,0.0005654603512844242,0.0008481905269266364,7.072405269429164,2,2,1,0
